13224"206  ""2060033""ﾄｳｷｮｳﾄ""ﾀﾏｼ""ｵﾁｱｲ""東京都""多摩市""落合"001000
13224"206  ""2060015""ﾄｳｷｮｳﾄ""ﾀﾏｼ""ｵﾁｶﾜ""東京都""多摩市""落川"000000
13224"206  ""2060012""ﾄｳｷｮｳﾄ""ﾀﾏｼ""ｶｲﾄﾞﾘ""東京都""多摩市""貝取"001000
13224"206  ""2060035""ﾄｳｷｮｳﾄ""ﾀﾏｼ""ｶﾗｷﾀﾞ""東京都""多摩市""唐木田"001000
13224"206  ""2060014""ﾄｳｷｮｳﾄ""ﾀﾏｼ""ｺｯﾀ""東京都""多摩市""乞田"000000
13224"206  ""2060013""ﾄｳｷｮｳﾄ""ﾀﾏｼ""ｻｸﾗｶﾞｵｶ""東京都""多摩市""桜ヶ丘"001000
13224"206  ""2060042""ﾄｳｷｮｳﾄ""ﾀﾏｼ""ｻﾝﾉｳｼﾀ""東京都""多摩市""山王下"001000
13224"206  ""2060024""ﾄｳｷｮｳﾄ""ﾀﾏｼ""ｽﾜ""東京都""多摩市""諏訪"001000
13224"206  ""2060011""ﾄｳｷｮｳﾄ""ﾀﾏｼ""ｾｷﾄﾞ""東京都""多摩市""関戸"001000
13224"206  ""2060034""ﾄｳｷｮｳﾄ""ﾀﾏｼ""ﾂﾙﾏｷ""東京都""多摩市""鶴牧"001000
13224"206  ""2060031""ﾄｳｷｮｳﾄ""ﾀﾏｼ""ﾄﾖｶﾞｵｶ""東京都""多摩市""豊ヶ丘"001000
13224"206  ""2060036""ﾄｳｷｮｳﾄ""ﾀﾏｼ""ﾅｶｻﾞﾜ""東京都""多摩市""中沢"001000
13224"206  ""2060025""ﾄｳｷｮｳﾄ""ﾀﾏｼ""ﾅｶﾞﾔﾏ""東京都""多摩市""永山"001000
13224"206  ""2060003""ﾄｳｷｮｳﾄ""ﾀﾏｼ""ﾋｶﾞｼﾃﾗｶﾞﾀ""東京都""多摩市""東寺方"001000
13224"206  ""2060022""ﾄｳｷｮｳﾄ""ﾀﾏｼ""ﾋｼﾞﾘｶﾞｵｶ""東京都""多摩市""聖ヶ丘"001000
13224"206  ""2060023""ﾄｳｷｮｳﾄ""ﾀﾏｼ""ﾏﾋｷｻﾞﾜ""東京都""多摩市""馬引沢"001000
13224"206  ""2060032""ﾄｳｷｮｳﾄ""ﾀﾏｼ""ﾐﾅﾐﾉ""東京都""多摩市""南野"001000
13224"206  ""2060004""ﾄｳｷｮｳﾄ""ﾀﾏｼ""ﾓｸﾞｻ""東京都""多摩市""百草"000000
13224"206  ""2060021""ﾄｳｷｮｳﾄ""ﾀﾏｼ""ﾚﾝｺｳｼﾞ""東京都""多摩市""連光寺"001000
13224"206  ""2060001""ﾄｳｷｮｳﾄ""ﾀﾏｼ""ﾜﾀﾞ""東京都""多摩市""和田"001000
13227"205  ""2050000""ﾄｳｷｮｳﾄ""ﾊﾑﾗｼ""ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ""東京都""羽村市""以下に掲載がない場合"000000
13227"205  ""2050001""ﾄｳｷｮｳﾄ""ﾊﾑﾗｼ""ｵｻﾞｸﾀﾞｲ""東京都""羽村市""小作台"001000
13227"205  ""2050021""ﾄｳｷｮｳﾄ""ﾊﾑﾗｼ""ｶﾜｻｷ""東京都""羽村市""川崎"001000
13227"205  ""2050011""ﾄｳｷｮｳﾄ""ﾊﾑﾗｼ""ｺﾞﾉｶﾐ""東京都""羽村市""五ノ神"001000
13227"205  ""2050002""ﾄｳｷｮｳﾄ""ﾊﾑﾗｼ""ｻｶｴﾁｮｳ""東京都""羽村市""栄町"001000
13227"205  ""2050023""ﾄｳｷｮｳﾄ""ﾊﾑﾗｼ""ｼﾝﾒｲﾀﾞｲ""東京都""羽村市""神明台"001000
13227"205  ""2050024""ﾄｳｷｮｳﾄ""ﾊﾑﾗｼ""ﾀﾏｶﾞﾜ""東京都""羽村市""玉川"001000
13227"205  ""2050012""ﾄｳｷｮｳﾄ""ﾊﾑﾗｼ""ﾊﾈ""東京都""羽村市""羽"000000
13227"205  ""2050016""ﾄｳｷｮｳﾄ""ﾊﾑﾗｼ""ﾊﾈｶﾐ""東京都""羽村市""羽加美"001000
13227"205  ""2050015""ﾄｳｷｮｳﾄ""ﾊﾑﾗｼ""ﾊﾈﾅｶ""東京都""羽村市""羽中"001000
13227"205  ""2050014""ﾄｳｷｮｳﾄ""ﾊﾑﾗｼ""ﾊﾈﾋｶﾞｼ""東京都""羽村市""羽東"001000
13227"205  ""2050017""ﾄｳｷｮｳﾄ""ﾊﾑﾗｼ""ﾊﾈﾆｼ""東京都""羽村市""羽西"001000
13227"205  ""2050013""ﾄｳｷｮｳﾄ""ﾊﾑﾗｼ""ﾌｼﾞﾐﾀﾞｲﾗ""東京都""羽村市""富士見平"001000
13227"205  ""2050022""ﾄｳｷｮｳﾄ""ﾊﾑﾗｼ""ﾌﾀﾊﾞﾁｮｳ""東京都""羽村市""双葉町"001000
13227"205  ""2050003""ﾄｳｷｮｳﾄ""ﾊﾑﾗｼ""ﾐﾄﾞﾘｶﾞｵｶ""東京都""羽村市""緑ケ丘"001000
13221"204  ""2040000""ﾄｳｷｮｳﾄ""ｷﾖｾｼ""ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ""東京都""清瀬市""以下に掲載がない場合"000000
13221"204  ""2040002""ﾄｳｷｮｳﾄ""ｷﾖｾｼ""ｱｻﾋｶﾞｵｶ""東京都""清瀬市""旭が丘"001000
13221"204  ""2040024""ﾄｳｷｮｳﾄ""ｷﾖｾｼ""ｳﾒｿﾞﾉ""東京都""清瀬市""梅園"001000
13221"204  ""2040013""ﾄｳｷｮｳﾄ""ｷﾖｾｼ""ｶﾐｷﾖﾄ""東京都""清瀬市""上清戸"001000
13221"204  ""2040001""ﾄｳｷｮｳﾄ""ｷﾖｾｼ""ｼﾀｼﾞｭｸ""東京都""清瀬市""下宿"001000
13221"204  ""2040011""ﾄｳｷｮｳﾄ""ｷﾖｾｼ""ｼﾓｷﾖﾄ""東京都""清瀬市""下清戸"001000
13221"204  ""2040023""ﾄｳｷｮｳﾄ""ｷﾖｾｼ""ﾀｹｵｶ""東京都""清瀬市""竹丘"001000
13221"204  ""2040012""ﾄｳｷｮｳﾄ""ｷﾖｾｼ""ﾅｶｷﾖﾄ""東京都""清瀬市""中清戸"001000
13221"204  ""2040003""ﾄｳｷｮｳﾄ""ｷﾖｾｼ""ﾅｶｻﾞﾄ""東京都""清瀬市""中里"001000
13221"204  ""2040004""ﾄｳｷｮｳﾄ""ｷﾖｾｼ""ﾉｼｵ""東京都""清瀬市""野塩"001000
13221"204  ""2040022""ﾄｳｷｮｳﾄ""ｷﾖｾｼ""ﾏﾂﾔﾏ""東京都""清瀬市""松山"001000
13221"204  ""2040021""ﾄｳｷｮｳﾄ""ｷﾖｾｼ""ﾓﾄﾏﾁ""東京都""清瀬市""元町"001000
13222"203  ""2030000""ﾄｳｷｮｳﾄ""ﾋｶﾞｼｸﾙﾒｼ""ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ""東京都""東久留米市""以下に掲載がない場合"000000
13222"203  ""2030001""ﾄｳｷｮｳﾄ""ﾋｶﾞｼｸﾙﾒｼ""ｳｴﾉﾊﾗ""東京都""東久留米市""上の原"001000
13222"203  ""2030021""ﾄｳｷｮｳﾄ""ﾋｶﾞｼｸﾙﾒｼ""ｶﾞｸｴﾝﾁｮｳ""東京都""東久留米市""学園町"001000
13222"203  ""2030003""ﾄｳｷｮｳﾄ""ﾋｶﾞｼｸﾙﾒｼ""ｶﾅﾔﾏﾁｮｳ""東京都""東久留米市""金山町"001000
13222"203  ""2030051""ﾄｳｷｮｳﾄ""ﾋｶﾞｼｸﾙﾒｼ""ｺﾔﾏ""東京都""東久留米市""小山"001000
13222"203  ""2030052""ﾄｳｷｮｳﾄ""ﾋｶﾞｼｸﾙﾒｼ""ｻｲﾜｲﾁｮｳ""東京都""東久留米市""幸町"001000
13222"203  ""2030043""ﾄｳｷｮｳﾄ""ﾋｶﾞｼｸﾙﾒｼ""ｼﾓｻﾄ""東京都""東久留米市""下里"001000
13222"203  ""2030013""ﾄｳｷｮｳﾄ""ﾋｶﾞｼｸﾙﾒｼ""ｼﾝｶﾜﾁｮｳ""東京都""東久留米市""新川町"001000
13222"203  ""2030002""ﾄｳｷｮｳﾄ""ﾋｶﾞｼｸﾙﾒｼ""ｼﾝﾎｳﾁｮｳ""東京都""東久留米市""神宝町"001000
13222"203  ""2030012""ﾄｳｷｮｳﾄ""ﾋｶﾞｼｸﾙﾒｼ""ｾﾝｹﾞﾝﾁｮｳ""東京都""東久留米市""浅間町"001000
13222"203  ""2030011""ﾄｳｷｮｳﾄ""ﾋｶﾞｼｸﾙﾒｼ""ﾀﾞｲﾓﾝﾁｮｳ""東京都""東久留米市""大門町"001000
13222"203  ""2030033""ﾄｳｷｮｳﾄ""ﾋｶﾞｼｸﾙﾒｼ""ﾀｷﾔﾏ""東京都""東久留米市""滝山"001000
13222"203  ""2030054""ﾄｳｷｮｳﾄ""ﾋｶﾞｼｸﾙﾒｼ""ﾁｭｳｵｳﾁｮｳ""東京都""東久留米市""中央町"001000
13222"203  ""2030041""ﾄｳｷｮｳﾄ""ﾋｶﾞｼｸﾙﾒｼ""ﾉﾋﾞﾄﾞﾒ""東京都""東久留米市""野火止"001000
13222"203  ""2030042""ﾄｳｷｮｳﾄ""ﾋｶﾞｼｸﾙﾒｼ""ﾊﾁﾏﾝﾁｮｳ""東京都""東久留米市""八幡町"001000
13222"203  ""2030004""ﾄｳｷｮｳﾄ""ﾋｶﾞｼｸﾙﾒｼ""ﾋｶﾜﾀﾞｲ""東京都""東久留米市""氷川台"001000
13222"203  ""2030014""ﾄｳｷｮｳﾄ""ﾋｶﾞｼｸﾙﾒｼ""ﾋｶﾞｼﾎﾝﾁｮｳ""東京都""東久留米市""東本町"000000
13222"203  ""2030022""ﾄｳｷｮｳﾄ""ﾋｶﾞｼｸﾙﾒｼ""ﾋﾊﾞﾘｶﾞｵｶﾀﾞﾝﾁ""東京都""東久留米市""ひばりが丘団地"000000
13222"203  ""2030053""ﾄｳｷｮｳﾄ""ﾋｶﾞｼｸﾙﾒｼ""ﾎﾝﾁｮｳ""東京都""東久留米市""本町"001000
13222"203  ""2030032""ﾄｳｷｮｳﾄ""ﾋｶﾞｼｸﾙﾒｼ""ﾏｴｻﾜ""東京都""東久留米市""前沢"001000
13222"203  ""2030023""ﾄｳｷｮｳﾄ""ﾋｶﾞｼｸﾙﾒｼ""ﾐﾅﾐｻﾜ""東京都""東久留米市""南沢"001000
13222"203  ""2030031""ﾄｳｷｮｳﾄ""ﾋｶﾞｼｸﾙﾒｼ""ﾐﾅﾐﾁｮｳ""東京都""東久留米市""南町"001000
13222"203  ""2030044""ﾄｳｷｮｳﾄ""ﾋｶﾞｼｸﾙﾒｼ""ﾔﾅｷﾞｸﾎﾞ""東京都""東久留米市""柳窪"001000
13222"203  ""2030034""ﾄｳｷｮｳﾄ""ﾋｶﾞｼｸﾙﾒｼ""ﾔﾖｲ""東京都""東久留米市""弥生"001000
13229"202  ""2020000""ﾄｳｷｮｳﾄ""ﾆｼﾄｳｷｮｳｼ""ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ""東京都""西東京市""以下に掲載がない場合"000000
13229"202  ""2020011""ﾄｳｷｮｳﾄ""ﾆｼﾄｳｷｮｳｼ""ｲｽﾞﾐﾁｮｳ""東京都""西東京市""泉町"001000
13229"202  ""2020003""ﾄｳｷｮｳﾄ""ﾆｼﾄｳｷｮｳｼ""ｷﾀﾏﾁ""東京都""西東京市""北町"001000
13229"202  ""2020006""ﾄｳｷｮｳﾄ""ﾆｼﾄｳｷｮｳｼ""ｻｶｴﾁｮｳ""東京都""西東京市""栄町"001000
13229"202  ""2020004""ﾄｳｷｮｳﾄ""ﾆｼﾄｳｷｮｳｼ""ｼﾓﾎｳﾔ""東京都""西東京市""下保谷"001000
13229"202  ""2020023""ﾄｳｷｮｳﾄ""ﾆｼﾄｳｷｮｳｼ""ｼﾝﾏﾁ""東京都""西東京市""新町"001000
13229"202  ""2020005""ﾄｳｷｮｳﾄ""ﾆｼﾄｳｷｮｳｼ""ｽﾐﾖｼﾁｮｳ""東京都""西東京市""住吉町"001000
13229"202  ""2020013""ﾄｳｷｮｳﾄ""ﾆｼﾄｳｷｮｳｼ""ﾅｶﾏﾁ""東京都""西東京市""中町"001000
13229"202  ""2020012""ﾄｳｷｮｳﾄ""ﾆｼﾄｳｷｮｳｼ""ﾋｶﾞｼﾁｮｳ""東京都""西東京市""東町"001000
13229"202  ""2020021""ﾄｳｷｮｳﾄ""ﾆｼﾄｳｷｮｳｼ""ﾋｶﾞｼﾌｼﾐ""東京都""西東京市""東伏見"001000
13229"202  ""2020001""ﾄｳｷｮｳﾄ""ﾆｼﾄｳｷｮｳｼ""ﾋﾊﾞﾘｶﾞｵｶ""東京都""西東京市""ひばりが丘"001000
13229"202  ""2020002""ﾄｳｷｮｳﾄ""ﾆｼﾄｳｷｮｳｼ""ﾋﾊﾞﾘｶﾞｵｶｷﾀ""東京都""西東京市""ひばりが丘北"001000
13229"202  ""2020014""ﾄｳｷｮｳﾄ""ﾆｼﾄｳｷｮｳｼ""ﾌｼﾞﾏﾁ""東京都""西東京市""富士町"001000
13229"202  ""2020015""ﾄｳｷｮｳﾄ""ﾆｼﾄｳｷｮｳｼ""ﾎｳﾔﾁｮｳ""東京都""西東京市""保谷町"001000
13229"202  ""2020022""ﾄｳｷｮｳﾄ""ﾆｼﾄｳｷｮｳｼ""ﾔｷﾞｻﾜ""東京都""西東京市""柳沢"001000
13219"201  ""2010000""ﾄｳｷｮｳﾄ""ｺﾏｴｼ""ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ""東京都""狛江市""以下に掲載がない場合"000000
13219"201  ""2010003""ﾄｳｷｮｳﾄ""ｺﾏｴｼ""ｲｽﾞﾐﾎﾝﾁｮｳ""東京都""狛江市""和泉本町"001000
13219"201  ""2010015""ﾄｳｷｮｳﾄ""ｺﾏｴｼ""ｲﾉｶﾞﾀ""東京都""狛江市""猪方"001000
13219"201  ""2010005""ﾄｳｷｮｳﾄ""ｺﾏｴｼ""ｲﾜﾄﾞﾐﾅﾐ""東京都""狛江市""岩戸南"001000
13219"201  ""2010004""ﾄｳｷｮｳﾄ""ｺﾏｴｼ""ｲﾜﾄﾞｷﾀ""東京都""狛江市""岩戸北"001000
13219"201  ""2010016""ﾄｳｷｮｳﾄ""ｺﾏｴｼ""ｺﾏｲﾏﾁ""東京都""狛江市""駒井町"001000
13219"201  ""2010012""ﾄｳｷｮｳﾄ""ｺﾏｴｼ""ﾅｶｲｽﾞﾐ""東京都""狛江市""中和泉"001000
13219"201  ""2010011""ﾄｳｷｮｳﾄ""ｺﾏｴｼ""ﾆｼｲｽﾞﾐ""東京都""狛江市""西和泉"001000
13219"201  ""2010001""ﾄｳｷｮｳﾄ""ｺﾏｴｼ""ﾆｼﾉｶﾞﾜ""東京都""狛江市""西野川"001000
13219"201  ""2010014""ﾄｳｷｮｳﾄ""ｺﾏｴｼ""ﾋｶﾞｼｲｽﾞﾐ""東京都""狛江市""東和泉"001000
13219"201  ""2010002""ﾄｳｷｮｳﾄ""ｺﾏｴｼ""ﾋｶﾞｼﾉｶﾞﾜ""東京都""狛江市""東野川"001000
13219"201  ""2010013""ﾄｳｷｮｳﾄ""ｺﾏｴｼ""ﾓﾄｲｽﾞﾐ""東京都""狛江市""元和泉"001000
13308"19802""1980225""ﾄｳｷｮｳﾄ""ﾆｼﾀﾏｸﾞﾝｵｸﾀﾏﾏﾁ""ｶﾜﾉ""東京都""西多摩郡奥多摩町""川野"000000
13308"19802""1980224""ﾄｳｷｮｳﾄ""ﾆｼﾀﾏｸﾞﾝｵｸﾀﾏﾏﾁ""ｺｳﾁ""東京都""西多摩郡奥多摩町""河内"000000
13308"19802""1980222""ﾄｳｷｮｳﾄ""ﾆｼﾀﾏｸﾞﾝｵｸﾀﾏﾏﾁ""ｻｶｲ""東京都""西多摩郡奥多摩町""境"000000
13308"19802""1980221""ﾄｳｷｮｳﾄ""ﾆｼﾀﾏｸﾞﾝｵｸﾀﾏﾏﾁ""ﾄｽﾞﾗ""東京都""西多摩郡奥多摩町""留浦"000000
13308"19802""1980211""ﾄｳｷｮｳﾄ""ﾆｼﾀﾏｸﾞﾝｵｸﾀﾏﾏﾁ""ﾆｯﾊﾟﾗ""東京都""西多摩郡奥多摩町""日原"000000
13308"19802""1980223""ﾄｳｷｮｳﾄ""ﾆｼﾀﾏｸﾞﾝｵｸﾀﾏﾏﾁ""ﾊﾗ""東京都""西多摩郡奥多摩町""原"000000
13308"19802""1980212""ﾄｳｷｮｳﾄ""ﾆｼﾀﾏｸﾞﾝｵｸﾀﾏﾏﾁ""ﾋｶﾜ""東京都""西多摩郡奥多摩町""氷川"000000
13308"19801""1980213""ﾄｳｷｮｳﾄ""ﾆｼﾀﾏｸﾞﾝｵｸﾀﾏﾏﾁ""ｳﾅｻﾞﾜ""東京都""西多摩郡奥多摩町""海沢"000000
13308"19801""1980103""ﾄｳｷｮｳﾄ""ﾆｼﾀﾏｸﾞﾝｵｸﾀﾏﾏﾁ""ｳﾒｻﾞﾜ""東京都""西多摩郡奥多摩町""梅沢"000000
13308"19801""1980101""ﾄｳｷｮｳﾄ""ﾆｼﾀﾏｸﾞﾝｵｸﾀﾏﾏﾁ""ｵｵﾀﾊﾞ""東京都""西多摩郡奥多摩町""大丹波"000000
13308"19801""1980102""ﾄｳｷｮｳﾄ""ﾆｼﾀﾏｸﾞﾝｵｸﾀﾏﾏﾁ""ｶﾜｲ""東京都""西多摩郡奥多摩町""川井"000000
13308"19801""1980105""ﾄｳｷｮｳﾄ""ﾆｼﾀﾏｸﾞﾝｵｸﾀﾏﾏﾁ""ｺﾀﾊﾞ""東京都""西多摩郡奥多摩町""小丹波"000000
13308"19801""1980107""ﾄｳｷｮｳﾄ""ﾆｼﾀﾏｸﾞﾝｵｸﾀﾏﾏﾁ""ｼﾛﾏﾙ""東京都""西多摩郡奥多摩町""白丸"000000
13308"19801""1980106""ﾄｳｷｮｳﾄ""ﾆｼﾀﾏｸﾞﾝｵｸﾀﾏﾏﾁ""ﾀﾅｻﾞﾜ""東京都""西多摩郡奥多摩町""棚沢"000000
13308"19801""1980104""ﾄｳｷｮｳﾄ""ﾆｼﾀﾏｸﾞﾝｵｸﾀﾏﾏﾁ""ﾀﾝｻﾞﾌﾞﾛｳ""東京都""西多摩郡奥多摩町""丹三郎"000000
13205"19801""1980172""ﾄｳｷｮｳﾄ""ｵｳﾒｼ""ｻﾜｲ""東京都""青梅市""沢井"001000
13205"19801""1980171""ﾄｳｷｮｳﾄ""ｵｳﾒｼ""ﾌﾀﾏﾀｵ""東京都""青梅市""二俣尾"001000
13205"19801""1980174""ﾄｳｷｮｳﾄ""ｵｳﾒｼ""ﾐﾀｹ""東京都""青梅市""御岳"001000
13205"19801""1980175""ﾄｳｷｮｳﾄ""ｵｳﾒｼ""ﾐﾀｹｻﾝ""東京都""青梅市""御岳山"000000
13205"19801""1980173""ﾄｳｷｮｳﾄ""ｵｳﾒｼ""ﾐﾀｹﾎﾝﾁｮｳ""東京都""青梅市""御岳本町"000000
13308"198  ""1980000""ﾄｳｷｮｳﾄ""ﾆｼﾀﾏｸﾞﾝｵｸﾀﾏﾏﾁ""ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ""東京都""西多摩郡奥多摩町""以下に掲載がない場合"000100
